dsb_id,x,y,z,complexity,i_energy,j_energy,k_energy,E_local,E_total_3x3x3,E_mean_3x3x3,E_max_3x3x3,E_std_3x3x3,n_active_3x3x3,grad_x,grad_y,grad_z,grad_mag,core_frac,is_local_max,run_id,particle,dataset_type,E_mean,E_std,E_zscore,f_direct,delta_f_used,p2_local,p3_local,P_DSB_21p000,P_DSB_2p100,P_DSB_0p210,P_DSB_0p021,P_DSB_0p001
47,1.087982,-2.334715,-0.89779,DSB+,33,22,27,0.003105567302554846,0.013071302948446828,0.0004841223314239566,0.003105567302554846,0.0007356202112452518,24,0.00030146278368192725,2.8559306883835234e-05,0.00017549043695908037,0.0003499890532845713,0.2375866671108156,True,,carbon,calibration,0.8205478035603921,0.2586242922523279,-3.1607326177244643,0.11124107397057764,0.08753,0.0,0.8887589260294224,1.0,0.8693625877283374,0.4784641203888194,0.30440745960364424,0.28102294136758416
48,0.059113,-0.021275,3.154678,DSB+,30,29,40,0.8723016381263733,10.775179017568007,0.39908070435437065,1.023080348968506,0.4368851677754608,27,-0.3970151417888701,0.4731453354470432,0.01307418942451477,0.6177851290651465,0.08095472350891611,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.20011203941927966,0.4054158068103696,0.08753,0.0,0.5945841931896304,1.0,0.91311624951557,0.6531392313666898,0.5373783997424049,0.5218259281166242
49,0.058923,-0.021433,1.902818,DSB,30,29,36,0.8839734196662903,10.767712319735438,0.3988041599902014,0.9581525325775146,0.4324593593846112,27,-0.37166364025324583,0.45638904348015785,-0.009185552597045898,0.5886503162927381,0.08209482138987229,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.2452422993738603,0.409366058464194,0.08753,0.0,0.590633941535806,1.0,0.9137002875833865,0.655470851399025,0.5404881714090066,0.5250402444814859
50,0.058834,-0.021435,3.11817,DSB,30,29,40,0.8723016381263733,10.775179017568007,0.39908070435437065,1.023080348968506,0.4368851677754608,27,-0.3970151417888701,0.4731453354470432,0.01307418942451477,0.6177851290651465,0.08095472350891611,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.20011203941927966,0.4054158068103696,0.08753,0.0,0.5945841931896304,1.0,0.91311624951557,0.6531392313666898,0.5373783997424049,0.5218259281166242
51,0.05743,-0.020513,-3.44793,DSB+,30,29,18,0.8876983523368835,10.981997516704723,0.40674064876684163,0.9991081357002258,0.4427246771963671,27,-0.38737072329968214,0.4883603542111814,-0.00044274330139160156,0.6233394812272205,0.08083213923391662,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.2596451717341992,0.41062674188189446,0.08753,0.0,0.5893732581181055,1.0,0.9138866581172256,0.6562148872660039,0.5414805207738168,0.526065954773089
52,0.058797,-0.021753,-3.179778,DSB,30,29,19,0.9098398685455322,11.046000723261386,0.40911113789856984,0.9991081357002258,0.4437130075159748,27,-0.38090921519324183,0.49073075503110886,0.017516911029815674,0.6214622646022525,0.08236826081583083,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.34525784181952207,0.4181204188944628,0.08753,0.0,0.5818795811055373,1.0,0.9149942768197893,0.6606367667587949,0.5473781521927906,0.5321618535130265
53,-0.023745,-0.000353,3.524566,DSB+,29,29,41,0.7688335180282593,10.743732689879835,0.397916025551105,0.9637770652770996,0.4341120295477099,27,0.4359306781552732,0.4498858517035842,-0.015647292137145996,0.6266399871307297,0.07156111755762483,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,-0.19995911861859286,0.37039757834731457,0.08753,0.0,0.6296024216526854,1.0,0.9079348321620233,0.6324537706696027,0.5097894020951423,0.49330944004769994
54,-0.024624,0.000169,-0.753988,DSB+,29,30,27,0.9436836242675781,10.968097234144807,0.4062258234868447,0.9778283834457397,0.4404414756898452,27,0.4824581053107977,-0.40211901906877756,0.0028700828552246094,0.6280714658798922,0.08603895499118193,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.47611854104968604,0.429574655898079,0.08753,0.0,0.5704253441019209,1.0,0.9166866542321551,0.6673931432595546,0.5563893924118554,0.5414760347485549
55,-0.033638,0.021198,-0.545461,DSB,29,30,28,0.9083211421966553,11.015122763812542,0.4079675097708349,0.9778283834457397,0.44049035504745765,27,0.4586499612778425,-0.409606225322932,-0.01374700665473938,0.6150821302845925,0.08246128179166891,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.3393855150722914,0.4176064141342777,0.08753,0.0,0.5823935858657223,1.0,0.9149183138493994,0.6603335043633503,0.5469736794262932,0.5317437831297708
56,-0.022492,0.017476,-0.540246,DSB,29,30,28,0.9083211421966553,11.015122763812542,0.4079675097708349,0.9778283834457397,0.44049035504745765,27,0.4586499612778425,-0.409606225322932,-0.01374700665473938,0.6150821302845925,0.08246128179166891,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,0.3393855150722914,0.4176064141342777,0.08753,0.0,0.5823935858657223,1.0,0.9149183138493994,0.6603335043633503,0.5469736794262932,0.5317437831297708
57,-0.034615,-0.000607,-1.000971,DSB,29,29,26,0.7575131058692932,10.879091947805136,0.4029293314001902,0.9778283834457397,0.4412851238092073,27,0.4449666109867394,0.44608805095776916,0.01843804121017456,0.6303410152163618,0.06963017773023349,False,,carbon,calibration,0.8205478035603921,0.2586242922523279,-0.24373076922564896,0.36656624576967894,0.08753,0.0,0.633433754230321,1.0,0.90736749496037,0.6301888245002383,0.5067685559340237,0.49018703869724173
