dsb_id,x,y,z,complexity,i_energy,j_energy,k_energy,E_local,E_total_3x3x3,E_mean_3x3x3,E_max_3x3x3,E_std_3x3x3,n_active_3x3x3,grad_x,grad_y,grad_z,grad_mag,core_frac,is_local_max,run_id,particle,dataset_type,E_mean,E_std,E_zscore,f_direct,delta_f_used,p2_local,p3_local,P_DSB_21p000,P_DSB_2p100,P_DSB_0p210,P_DSB_0p021,P_DSB_0p001
10,-3.55975,-0.993622,2.75866,DSB,18,26,38,0.009340175427496433,0.3574953763745725,0.013240569495354538,0.0210930947214365,0.0030876250928797452,27,0.0025482547935098384,-0.0013157688081264479,0.0023185634054243556,0.0036878972754209607,0.026126702734426313,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.724377749405308,0.03394397143462305,0.00357,0.3219515819752725,0.6441044465901045,1.0,0.8806723988145339,0.506625398194546,0.3232127440748156,0.2967956643098441
11,-1.95641,-1.86085,-0.4581,DSB,23,23,28,0.01521531026810408,0.40028414968401194,0.014825338877185627,0.02150424011051655,0.0032423326678076543,27,0.00249831844121218,0.0015097004361450698,0.0010607223957777058,0.003105788537795493,0.03801127344182171,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.22177545514062885,0.04089173837485204,0.00357,0.3196361421959421,0.6394721194292059,1.0,0.8815443555068733,0.5102306100784744,0.32815819819633707,0.3019341546548737
12,-2.35426,-1.79738,2.04394,DSB,22,24,36,0.01485969591885805,0.4120249645784497,0.015260183873275915,0.02153740450739861,0.003221282134721436,27,-0.004898665938526395,0.0033877473324537295,-0.00041324459016322916,0.005970304100891781,0.03606503779212799,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.10397730681828327,0.04047119898534127,0.00357,0.319776292785279,0.6397525082293798,1.0,0.8814915828522831,0.5100124150658705,0.3278588889021488,0.30162316240207515
13,-3.10222,-2.65308,1.81147,DSB,19,21,35,0.01217717118561268,0.3310294020920992,0.012260348225633303,0.01704339310526848,0.0020847006170072943,27,0.0024545975029468545,-0.0011449558660388002,-7.03614205121994e-06,0.002708509247527975,0.036785769205443436,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.7846157633859164,0.037298921724712275,0.00357,0.32083349821884005,0.6418675800564477,1.0,0.8810934761439665,0.5083663940553039,0.32560095742602524,0.29927709694383764
14,0.194608,-3.66474,0.479645,DSB,30,18,31,0.01999584585428238,0.3658731351606548,0.013550856857802029,0.01999584585428238,0.002831395577522017,27,-0.0024163569323718548,-0.00025727460160851565,-0.0029428522102534745,0.0038164578049086437,0.05465240252047355,True,,electron,calibration,0.014545804547668096,0.0030188449844977096,1.8053399013865192,0.04654506344794987,0.00357,0.31775209313782776,0.6357028434142225,1.0,0.88225370800854,0.5131635149937882,0.33218141435351467,0.3061144092627688
15,-2.65782,-0.819454,3.05906,DSB+,21,27,39,0.01171280816197395,0.3484856188297272,0.012906874771471377,0.02204230800271034,0.0028041501659299287,27,-0.0003336090594530097,-0.0008813301101326951,0.0006168042309582242,0.001126270494554304,0.03361059260142184,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.9384371838375509,0.03674977925369994,0.00357,0.32101650757031086,0.6422337131759892,1.0,0.8810245569130686,0.5080814390426898,0.32521007001442437,0.2988709519991775
16,0.864044,1.64078,-0.137622,DSB,32,35,29,0.01547354087233543,0.3782403785735369,0.014008902910130995,0.01918840035796165,0.002329211148558588,27,-0.00024683214724064047,-0.00051013007760048,-0.001712641678750515,0.0018039679389549802,0.0409092781967121,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.3073149927973848,0.04119711452428666,0.00357,0.3195343713550169,0.6392685141206965,1.0,0.8815826760894518,0.5103890512268994,0.32837554004911146,0.30215998002593353
17,-3.23677,-0.98696,-1.88204,DSB,19,26,23,0.01528262067586184,0.36997832637280226,0.013702900976770453,0.02017262205481529,0.002981798582487728,27,0.00043782778084277933,0.0015724441036582002,0.0014747213572263692,0.0021997901505068015,0.041306799848651855,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.24407219714076844,0.04097133774379254,0.00357,0.31960961460127174,0.6394190476549357,1.0,0.8815543441903846,0.510271909515495,0.32821485075313683,0.30199301853450605
18,1.22655,-0.151221,-4.39714,DSB+,33,29,15,0.01103450451046228,0.3259533178061247,0.012072345103930545,0.01606668159365654,0.0020478933861524514,27,0.002710134256631136,0.0013700244016945397,-0.0007671909406781197,0.003132152054045694,0.03385302099299904,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.1631269757927112,0.03594763669642002,0.00357,0.32128383271259014,0.6427685305909899,1.0,0.8809238830433256,0.5076651905812848,0.32463908064256297,0.2982776751630511
19,0.158416,0.215319,-2.988817,DSB,30,30,20,0.01117259077727795,0.37765352707356215,0.01398716766939119,0.02123097330331802,0.003166214458854169,27,0.0016590957529842854,-3.891624510288499e-05,0.0006704824045300449,0.0017898770478688728,0.029584235221698556,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-1.117385552326198,0.03611093357819547,0.00357,0.32122941175990755,0.642659654661897,1.0,0.8809443780345446,0.5077499296360488,0.3247553215518711,0.29839845331112413
20,-0.94013,0.773021,-4.018426,DSB,26,32,17,0.01442354451864958,0.3510488597676158,0.013001809621022807,0.02316645346581936,0.0028330906639646874,27,-0.0006018630228936646,0.0021065678447484944,-0.0001497259363532049,0.0021959701816900564,0.04108700004938476,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.04049894235919438,0.03995541877577767,0.00357,0.31994818369999867,0.6400963975242236,1.0,0.8814268576023614,0.5097448005819655,0.32749178838350623,0.3012417328256705
21,2.85053,-1.47457,-2.10021,DSB,39,25,23,0.01363596506416798,0.3469891808927059,0.012851451144174294,0.02194459922611713,0.002858499418910764,27,-4.610279574990012e-05,0.00048475200310349464,-0.0018527759239077585,0.0019156953297695997,0.039297954561716204,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.30138661911171283,0.03902404976977118,0.00357,0.320258575350193,0.640717374880036,1.0,0.8813099772924228,0.5092615446059638,0.3268288813657741,0.30055295051638864
22,-0.448904,2.35669,2.27311,DSB,28,37,37,0.01439547352492809,0.38760612811893225,0.014355782522923417,0.02107669971883297,0.0027538782372191544,27,-0.0007000332698226001,0.002757932059466839,0.0008529187180101845,0.0029704723804515765,0.037139437383905016,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.04979752968833508,0.03992222281901264,0.00357,0.3199592467134054,0.640118530467582,1.0,0.8814226918040511,0.5097275765779447,0.32746816133344187,0.30121718353946664
23,1.25143,-2.60302,-2.09764,DSB+,34,21,23,0.0161778349429369,0.3544228980317712,0.01312677400117671,0.01980221830308437,0.002775201050801301,27,-0.001384576782584192,0.0007221903651952752,-0.0005194763652980354,0.001645742229073355,0.04564556926974014,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,0.5406141764978205,0.04202999261009722,0.00357,0.3192568031711948,0.638713204218708,1.0,0.8816871890514205,0.5108211728859505,0.3289683035006245,0.30277588085073975
24,1.724418,0.399245,-2.045314,DSB,35,31,23,0.01273954380303621,0.3695289404131472,0.013686257052338786,0.02469898015260696,0.0032090696673925576,27,-0.0005979212000966098,0.0014869077131152153,0.00012712925672530954,0.0016076585945909098,0.034475090878561356,False,,electron,calibration,0.014545804547668096,0.0030188449844977096,-0.5983284182882351,0.037963967546711,0.00357,0.3206118624667228,0.6414241699865664,1.0,0.8811769399410504,0.5087114853606038,0.3260743368758447,0.29976895384366153
