dsb_id,event_id,x_um,y_um,z_um,complexity,n_backbone_breaks,n_base_damage,has_base_damage_in_cluster,cause,direct_fraction,indirect_fraction,chromosome,chromosome_position
648,116,0.093419,0.009954,2.085215,DSB,2,0,0,DIRECT,1.0,0.0,13,0.472912889014
649,116,0.0935,0.010286,0.812447,DSB,2,0,0,DIRECT,1.0,0.0,13,0.916805462717
650,116,0.087582,0.016088,0.734601,DSB,2,0,0,DIRECT,1.0,0.0,13,0.917373991036
651,116,-0.747823,-0.369296,-0.016766,DSB,2,0,0,DIRECT,1.0,0.0,16,0.145841148847
652,116,-0.077223,0.085584,-0.352603,DSB,2,0,0,DIRECT,1.0,0.0,16,0.710926362726
653,116,0.09312,0.009177,4.033151,DSB,2,1,1,DIRECT,1.0,0.0,17,0.037580185745
654,116,0.093474,0.009707,3.835117,DSB,2,0,0,DIRECT,1.0,0.0,17,0.019169072867
655,116,0.093296,0.010512,-1.887251,DSB,2,1,1,DIRECT,1.0,0.0,22,0.004120042957
656,117,0.195097,-0.430745,2.34453,DSB,2,1,1,DIRECT,1.0,0.0,7,0.909883762315
657,117,-0.044374,-0.019448,0.537251,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.993449589644
658,117,-0.044928,-0.019329,0.675148,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.917086046165
659,117,-0.04457,-0.020809,3.535578,DSB,2,0,0,DIRECT,1.0,0.0,13,0.2599896103
660,117,-0.045042,-0.019125,0.422393,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994094760464
661,117,0.157264,-0.066358,-2.42152,DSB+,4,2,1,DIRECT,1.0,0.0,18,0.404818167996
662,117,-0.045133,-0.018963,-1.63473,DSB,2,0,0,DIRECT,1.0,0.0,23,0.003713588108
663,118,-0.009941,-0.043571,0.76923,DSB,2,2,1,DIRECT,1.0,0.0,13,0.918309304075
664,118,-0.017255,0.009229,2.347669,DSB,2,1,1,DIRECT,1.0,0.0,13,0.48129014468
665,118,-0.039606,0.002113,3.65265,DSB,2,0,0,DIRECT,1.0,0.0,13,0.196707074475
666,118,-0.033361,0.019409,2.494788,DSB,2,0,0,DIRECT,1.0,0.0,13,0.481449412379
667,118,-0.03994,0.003723,-1.020729,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.852224394314
668,118,-0.039778,0.003309,-0.130792,DSB,2,0,0,DIRECT,1.0,0.0,16,0.710412380524
669,118,-0.039742,0.003496,-0.632664,DSB,2,0,0,DIRECT,1.0,0.0,16,0.764897976405
670,118,-0.039732,0.003519,-1.885232,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005225071449
671,119,0.0112492,0.0396361,1.94417,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.430606757244
672,119,0.006748,0.047313,3.665518,DSB,2,0,0,DIRECT,1.0,0.0,13,0.196126420736
673,119,0.016756,0.043934,1.174331,DSB,2,0,0,DIRECT,1.0,0.0,13,0.903633865252
674,119,0.016817,0.043937,0.634766,DSB,2,0,0,DIRECT,1.0,0.0,13,0.994554092298
675,119,0.016591,0.047128,-0.387469,DSB,2,0,0,DIRECT,1.0,0.0,16,0.76583701004
676,119,0.037179,0.026613,4.154507,DSB+,3,1,1,DIRECT,1.0,0.0,17,0.036771925713
677,119,0.016575,0.043634,4.309316,DSB,2,1,1,DIRECT,1.0,0.0,17,0.039328356335
678,120,0.0254854,-0.00383959,4.42978,DSB,2,0,0,DIRECT,1.0,0.0,7,0.84568478013
679,120,0.023855,-0.004747,0.880592,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.917510343537
680,120,0.022017,-0.011216,1.94545,DSB,2,1,1,DIRECT,1.0,0.0,13,0.430558280185
681,120,0.024912,-0.003022,0.877337,DSB,2,1,1,DIRECT,1.0,0.0,13,0.917511020591
682,121,-0.056895,-0.000939,0.287494,DSB,2,1,1,DIRECT,1.0,0.0,16,0.494292893575
683,121,-0.034362,0.021294,-0.274838,DSB,2,1,1,DIRECT,1.0,0.0,16,0.711124462893
684,121,0.241888,0.121808,4.364318,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.043560743648
685,121,0.245987,0.114778,4.377743,DSB,2,1,1,DIRECT,1.0,0.0,17,0.043557249427
686,121,-0.021629,-0.008103,-4.127009,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.782864270789
687,121,-0.027208,0.006771,-2.075819,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.424503869449
688,121,-0.025247,0.003468,-3.513442,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.700354004335
689,121,-0.028814,-0.004033,-4.122822,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.782863929039
690,121,0.150977,-0.021828,-3.346016,DSB,2,0,0,DIRECT,1.0,0.0,18,0.699417762359
691,121,0.546373,3.593265,1.776598,DSB,2,1,1,DIRECT,1.0,0.0,43,0.186765518088
692,122,-0.071962,0.093918,2.516437,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.481939236259
693,122,-0.095688,0.058929,-2.503111,DSB,2,0,0,DIRECT,1.0,0.0,18,0.407138804962
694,122,-0.097128,0.055795,-1.719199,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.004751878627
695,123,-0.027667,-0.087199,-1.727979,DSB,2,0,0,DIRECT,1.0,0.0,15,0.627481201245
696,123,-0.02777,-0.087216,-0.733811,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.796673805773
697,123,-0.028027,-0.086815,0.29333,DSB,2,0,0,DIRECT,1.0,0.0,16,0.492931936051
698,123,-0.020362,-0.070907,-3.084607,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.307270950679
699,124,0.0252441,-0.0433083,4.39185,DSB,2,1,1,DIRECT,1.0,0.0,7,0.845667127915
700,124,0.018442,-0.042226,4.522117,DSB,2,0,0,DIRECT,1.0,0.0,7,0.845133225129
701,124,0.01817,-0.041526,3.101125,DSB++,5,0,0,DIRECT,1.0,0.0,13,0.263297689523
702,124,0.03477,-0.039573,-3.405687,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.698268059054
703,124,0.01822,-0.042029,-3.512309,DSB,2,1,1,DIRECT,1.0,0.0,18,0.698988314935
704,124,0.018298,-0.041368,-4.115396,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782151456693
705,124,0.017258,-0.041298,-4.069253,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782190869552
706,125,0.145732,-0.534159,1.120187,DSB++,5,1,1,DIRECT,1.0,0.0,13,0.33657278391
707,125,-0.021505,-0.064136,0.405395,DSB,2,1,1,DIRECT,1.0,0.0,13,0.992886145384
708,125,0.295195,-0.024352,1.236979,DSB,2,0,0,DIRECT,1.0,0.0,13,0.906215890332
709,125,-0.021764,-0.064047,0.134009,DSB+,3,3,1,DIRECT,1.0,0.0,16,0.493661256751
710,125,-0.021851,-0.06345,0.288543,DSB,2,2,1,DIRECT,1.0,0.0,16,0.492955931754
711,125,-0.021665,-0.064023,-1.148537,DSB,2,1,1,DIRECT,1.0,0.0,16,0.851585524624
712,125,-0.015312,-0.066186,0.285456,DSB,2,0,0,DIRECT,1.0,0.0,16,0.492954009687
713,125,-0.01085,-0.07554,-2.802976,DSB++,5,1,1,MIXED,1.0,0.0,18,0.320610665673
714,125,-0.022642,-0.064124,-4.014315,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782330324537
715,126,-0.042427,0.013837,-1.021723,DSB,2,0,0,DIRECT,1.0,0.0,16,0.8522355048
716,126,-0.047986,-0.002982,-2.317395,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.405246638992
717,126,-0.041575,0.013855,-3.826258,DSB,2,1,1,DIRECT,1.0,0.0,18,0.71113760256
718,126,-0.045208,-0.005473,-2.3206,DSB,2,0,0,DIRECT,1.0,0.0,18,0.40523469866
719,127,0.154998,-0.226729,4.19934,DSB,2,0,0,DIRECT,1.0,0.0,7,0.807171861593
720,127,0.261836,-0.23756,4.60307,DSB,2,0,0,DIRECT,1.0,0.0,7,0.846954200378
721,127,0.042174,-0.009392,-0.300212,DSB,2,0,0,DIRECT,1.0,0.0,16,0.710647488856
722,127,0.040546,-0.008832,-3.533813,DSB+,3,3,1,DIRECT,1.0,0.0,18,0.699021150847
723,127,0.042066,-0.012374,-4.360994,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.875905351947
724,127,0.041645,-0.009032,-3.924376,DSB,2,0,0,DIRECT,1.0,0.0,18,0.781035265826
725,128,0.060386,-0.029874,-3.604835,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715831192164
726,129,0.048727,0.071783,2.95856,DSB+,4,1,1,DIRECT,1.0,0.0,13,0.559313898193
727,129,0.017088,0.148071,2.877699,DSB,2,0,0,DIRECT,1.0,0.0,13,0.558595808667
728,129,0.012218,0.105845,-0.014218,DSB,2,0,0,DIRECT,1.0,0.0,16,0.679437570989
729,129,0.0481,0.07293,-0.56921,DSB,2,0,0,DIRECT,1.0,0.0,16,0.766105235524
730,129,0.048816,0.072359,3.735099,DSB,2,1,1,DIRECT,1.0,0.0,17,0.020018273171
731,129,0.047502,0.077332,3.730636,DSB,2,0,0,DIRECT,1.0,0.0,17,0.020018531228
732,129,0.049073,0.07252,4.11269,DSB,2,0,0,DIRECT,1.0,0.0,17,0.035578617879
733,129,0.046007,0.071273,-1.576392,DSB,2,0,0,DIRECT,1.0,0.0,23,0.004164948515
734,130,0.016015,-0.073438,3.645449,DSB++,5,0,0,DIRECT,1.0,0.0,13,0.196225578358
735,130,0.017888,-0.074545,-1.187547,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.851523342066
736,130,0.005487,-0.08819,0.120197,DSB,2,0,0,DIRECT,1.0,0.0,16,0.493580791115
737,131,-0.528996,0.338403,3.1536,DSB,2,1,1,DIRECT,1.0,0.0,13,0.628347908457
738,131,-0.043076,0.088832,-4.272606,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.885280444359
739,131,-0.180534,0.219381,-0.848128,DSB,2,1,1,DIRECT,1.0,0.0,23,0.042184432729
740,132,-0.016904,0.094075,1.192453,DSB,2,1,1,DIRECT,1.0,0.0,13,0.904472999706
741,132,-0.23364,-0.131178,-0.374373,DSB,2,2,1,DIRECT,1.0,0.0,16,0.411894147004
742,132,-0.015886,0.091846,4.407006,DSB,2,0,0,DIRECT,1.0,0.0,17,0.038476324386
743,132,0.292757,0.291227,3.932005,DSB,2,0,0,DIRECT,1.0,0.0,17,0.071492660044
744,132,-0.047274,0.081072,-4.382306,DSB,2,1,1,DIRECT,1.0,0.0,18,0.877121173444
745,132,-0.016462,0.094646,-3.243512,DSB,2,0,0,DIRECT,1.0,0.0,18,0.622123963242
746,133,0.0250164,-0.0187582,1.94264,DSB,2,0,0,DIRECT,1.0,0.0,13,0.430557800092
747,133,-0.10123,0.604621,3.798419,DSB,2,0,0,DIRECT,1.0,0.0,17,0.290794624898
748,133,0.025065,-0.018429,-3.185435,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.622208291835
749,133,0.025644,-0.019187,-3.207851,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.622201310368
750,133,0.025922,-0.019714,-3.76572,DSB,2,1,1,DIRECT,1.0,0.0,18,0.715258028339
751,133,0.025601,-0.019133,-2.61577,DSB,2,0,0,DIRECT,1.0,0.0,18,0.325426385623
752,133,0.025943,-0.01928,-3.321011,DSB,2,0,0,DIRECT,1.0,0.0,18,0.699867219604
753,133,0.025282,-0.018992,-3.186871,DSB,2,0,0,DIRECT,1.0,0.0,18,0.622208340657
754,134,0.0263,-0.011246,0.888808,DSB+,3,2,1,DIRECT,1.0,0.0,13,0.917498895171
755,134,0.049227,-0.009259,1.922554,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.42976772127
756,134,0.051421,-0.012324,0.615216,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.993704340408
757,134,0.037882,-0.005456,0.758716,DSB,2,1,1,DIRECT,1.0,0.0,13,0.91815595752
758,134,0.035881,-0.010194,2.330518,DSB,2,0,0,DIRECT,1.0,0.0,13,0.4808548975
759,134,0.207164,0.289331,0.421665,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.623215544769
760,134,0.032983,-0.004735,-0.543439,DSB,2,2,1,DIRECT,1.0,0.0,16,0.766031754961
761,134,0.033765,-0.003781,-4.38757,DSB,2,0,0,DIRECT,1.0,0.0,18,0.875887043903
762,135,-0.005115,0.00197,-1.025367,DSB+,3,2,1,DIRECT,1.0,0.0,16,0.850947599224
763,135,-0.005342,0.00124,-1.959664,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003818844186
764,135,-0.005556,0.001219,-1.876689,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005250740683
765,135,0.144122,0.816145,0.825015,DSB,2,0,0,DIRECT,1.0,0.0,25,0.728011504008
766,136,-0.000993,-0.008597,3.380003,DSB,2,0,0,DIRECT,1.0,0.0,13,0.260230173707
767,136,0.011354,0.098739,0.772707,DSB,2,0,0,DIRECT,1.0,0.0,13,0.91866821035
768,136,-0.000934,-0.005638,-1.859028,DSB,2,0,0,DIRECT,1.0,0.0,22,0.005267868057
769,137,-0.084835,0.027366,1.189403,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.904590585504
770,137,-0.052519,-0.023141,3.91972,DSB,2,1,1,DIRECT,1.0,0.0,13,0.19358938281
771,137,-0.051514,-0.028672,-3.743675,DSB,2,1,1,DIRECT,1.0,0.0,18,0.710373142344
772,137,-0.053159,-0.023782,-4.133523,DSB,2,0,0,DIRECT,1.0,0.0,18,0.783575048333
773,138,0.01784,-0.011696,-3.066179,DSB,2,3,1,DIRECT,1.0,0.0,18,0.621446300589
774,138,0.011355,0.001654,-2.462003,DSB,2,1,1,DIRECT,1.0,0.0,18,0.404658424211
775,138,0.011142,0.001709,-2.229428,DSB,2,1,1,DIRECT,1.0,0.0,18,0.423906448337
776,139,0.054059,-0.00035,0.486453,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.994366886894
777,139,0.024904,0.00709,0.892679,DSB,2,2,1,DIRECT,1.0,0.0,13,0.917519625331
778,139,0.030526,0.013993,3.394542,DSB,2,1,1,DIRECT,1.0,0.0,13,0.259452774259
779,139,0.026648,0.007962,3.504859,DSB,2,0,0,DIRECT,1.0,0.0,13,0.259596303532
780,139,0.026899,0.00502,2.300856,DSB,2,0,0,DIRECT,1.0,0.0,13,0.48087130067
781,139,0.026608,0.00933,-3.457278,DSB,2,0,0,DIRECT,1.0,0.0,18,0.700614048303
782,139,0.024204,0.00021,-3.666464,DSB,2,0,0,DIRECT,1.0,0.0,18,0.71455171447
783,139,-1.130567,0.702654,-1.911539,DSB,2,0,0,DIRECT,1.0,0.0,19,0.827042205754
784,139,0.026147,0.009433,-1.867936,DSB,2,1,1,DIRECT,1.0,0.0,22,0.005287913051
785,140,-0.056805,-0.061953,0.463186,DSB+,4,0,0,DIRECT,1.0,0.0,13,0.994243195301
786,140,-0.055576,-0.061507,1.863189,DSB,2,0,0,DIRECT,1.0,0.0,13,0.429472113381
787,140,-0.057195,-0.061915,2.475754,DSB,2,0,0,DIRECT,1.0,0.0,13,0.48059390553
788,140,-0.056712,-0.061987,0.671422,DSB,2,0,0,DIRECT,1.0,0.0,13,0.917055221747
789,140,-0.055773,-0.062384,-4.109619,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.783539987558
790,140,-0.056688,-0.062218,-2.410635,DSB,2,1,1,DIRECT,1.0,0.0,18,0.405634762546
791,140,-0.067154,-0.06061,-3.972774,DSB,2,1,1,DIRECT,1.0,0.0,18,0.782805782692
792,140,-0.056204,-0.072411,-2.947221,DSB,2,0,0,DIRECT,1.0,0.0,18,0.307464276647
793,140,-0.057141,-0.062875,-2.567702,DSB,2,0,0,DIRECT,1.0,0.0,18,0.406368765152
794,140,-0.062293,-0.058631,-3.983372,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782808816596
795,141,-0.129106,0.0692717,1.19077,DSB,2,2,1,DIRECT,1.0,0.0,13,0.904863610568
796,141,-0.067704,0.067527,4.077188,DSB,2,0,0,DIRECT,1.0,0.0,13,0.193449195722
797,141,-0.128017,0.068694,1.315696,DSB,2,0,0,DIRECT,1.0,0.0,13,0.828479552357
798,141,-0.127994,0.067943,-0.439979,DSB+,4,0,0,DIRECT,1.0,0.0,16,0.765643644722
799,141,-0.127583,0.068915,0.128863,DSB+,3,1,1,DIRECT,1.0,0.0,16,0.679132411009
800,141,-0.12759,0.069869,-0.140164,DSB,2,0,0,DIRECT,1.0,0.0,16,0.711470321139
801,141,-0.127315,0.068549,-0.710109,DSB,2,0,0,DIRECT,1.0,0.0,16,0.798230599846
802,141,-0.179002,0.147643,-1.148096,DSB,2,0,0,DIRECT,1.0,0.0,23,0.038984427999
803,142,0.032902,-0.041566,3.230876,DSB,2,1,1,DIRECT,1.0,0.0,13,0.262655731631
804,142,1.549474,0.189417,0.294475,DSB,2,0,0,DIRECT,1.0,0.0,17,0.701674931441
805,142,-0.083755,-0.037337,-2.402573,DSB,2,3,1,DIRECT,1.0,0.0,18,0.406556929996
806,142,0.031175,-0.032895,-3.518593,DSB,2,1,1,DIRECT,1.0,0.0,18,0.698997953684
807,142,0.031462,-0.031164,-2.623315,DSB,2,0,0,DIRECT,1.0,0.0,18,0.325416188914
808,142,0.024137,-0.031451,-1.604037,DSB,2,0,0,DIRECT,1.0,0.0,23,0.003795106112
809,143,0.0383103,0.0499588,2.14086,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.473595605551
810,143,0.03483,0.044565,2.123273,DSB,2,0,0,DIRECT,1.0,0.0,13,0.473584846549
811,143,0.037215,0.049967,2.141116,DSB+,3,0,1,DIRECT,1.0,0.0,13,0.473595624016
812,143,0.034167,0.045007,3.735463,DSB,2,1,1,DIRECT,1.0,0.0,17,0.019983107778
813,143,0.034832,0.043997,-4.475954,DSB++,5,0,0,DIRECT,1.0,0.0,18,0.877831699907
814,143,0.034215,0.044331,-3.668166,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.714602167951
815,144,-0.00709,-0.022952,-0.780602,DSB,2,0,0,DIRECT,1.0,0.0,16,0.795552081994
816,144,-0.005018,-0.027939,-4.312035,DSB,2,1,1,DIRECT,1.0,0.0,18,0.792562365915
817,144,0.003858,-0.040094,-3.637986,DSB,2,0,0,DIRECT,1.0,0.0,18,0.714510397574
818,144,-0.005789,-0.027051,-1.891157,DSB+,3,1,1,DIRECT,1.0,0.0,22,0.004009064266
819,144,-0.005512,-0.026695,-1.886291,DSB,2,0,0,DIRECT,1.0,0.0,22,0.004008023818
820,145,0.010609,0.015059,-4.549248,DSB++,5,0,0,DIRECT,1.0,0.0,18,0.876396725894
821,145,0.01034,0.01581,-2.470261,DSB,2,1,1,DIRECT,1.0,0.0,18,0.404671327023
822,145,0.010694,0.015384,-4.56577,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876402933193
823,146,-0.003726,-0.077195,0.519322,DSB+,3,2,1,DIRECT,1.0,0.0,13,0.992238414069
824,146,0.008962,-0.055408,3.640227,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.196238577793
825,146,0.009116,-0.055672,3.394417,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.260183653949
826,146,0.518107,-0.070164,-3.555467,DSB+,4,1,1,DIRECT,1.0,0.0,18,0.717236803562
827,146,0.011133,-0.034554,-3.531234,DSB+,3,0,0,DIRECT,1.0,0.0,18,0.698992060237
828,146,0.008743,-0.056193,-4.125515,DSB,2,1,1,DIRECT,1.0,0.0,18,0.782136573125
829,146,0.00867,-0.056511,-4.078407,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782182360671
830,146,-0.052531,-0.066779,-3.976323,DSB,2,0,0,DIRECT,1.0,0.0,18,0.782800503
831,146,0.011204,-0.060083,-1.741016,DSB,2,1,1,DIRECT,1.0,0.0,22,0.00325938877
832,146,0.010099,-0.051734,-1.741551,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003247063463
833,146,-1.388423,1.396507,2.816873,DSB,2,0,0,DIRECT,1.0,0.0,25,0.179950777935
834,147,-0.0503988,-0.0477201,1.93557,DSB,2,1,1,DIRECT,1.0,0.0,13,0.430691468998
835,147,-0.049507,-0.041233,0.627043,DSB,2,1,1,DIRECT,1.0,0.0,13,0.994652338975
836,147,-0.049418,-0.040643,-0.754422,DSB+,4,1,1,DIRECT,1.0,0.0,16,0.79679980498
837,147,-0.035639,-0.041776,-0.881058,DSB+,3,1,1,DIRECT,1.0,0.0,16,0.79750283957
838,147,-0.048066,-0.040922,-4.116997,DSB,2,0,0,DIRECT,1.0,0.0,18,0.78356492137
839,147,-0.232827,0.047238,-4.023129,DSB,2,0,0,DIRECT,1.0,0.0,18,0.784011191271
840,148,-0.0992078,0.0144079,1.31732,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.828207518253
841,148,-0.101137,0.013495,0.427841,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.994172553958
842,148,-0.09953,0.015788,4.079058,DSB,2,0,0,DIRECT,1.0,0.0,13,0.193400540166
843,148,-0.099553,0.014764,-0.323123,DSB,2,0,0,DIRECT,1.0,0.0,16,0.710858072414
844,148,-0.092171,0.027758,-1.59552,DSB,2,0,0,DIRECT,1.0,0.0,23,0.004053287102
845,149,0.073521,0.018931,3.597463,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.017669019861
846,149,0.073714,0.019235,3.578902,DSB+,3,0,0,DIRECT,1.0,0.0,17,0.017675192287
847,150,0.01706,0.008967,1.925888,DSB,2,0,0,DIRECT,1.0,0.0,13,0.430577877818
848,150,0.01423,0.003228,2.199497,DSB,2,0,0,DIRECT,1.0,0.0,13,0.473666129948
849,150,-0.053946,-0.115622,-1.507483,DSB,2,0,0,DIRECT,1.0,0.0,16,0.885432003022
850,150,0.013771,0.002082,-3.254152,DSB,2,5,1,DIRECT,1.0,0.0,18,0.6219801213
851,150,0.022351,0.013938,-2.3522,DSB,2,0,0,DIRECT,1.0,0.0,18,0.403940156061
852,150,0.013928,0.003097,-2.491176,DSB,2,0,0,DIRECT,1.0,0.0,18,0.404666591342
853,150,0.013893,0.003082,-3.038891,DSB,2,0,0,DIRECT,1.0,0.0,18,0.622652818114
854,150,0.013425,0.00475,-3.773266,DSB,2,0,0,DIRECT,1.0,0.0,18,0.715285542713
855,150,0.014415,0.002772,-4.545396,DSB,2,0,0,DIRECT,1.0,0.0,18,0.876383104709
856,150,0.022033,0.000804,-1.869805,DSB+,3,1,1,DIRECT,1.0,0.0,22,0.005289295464
857,151,0.095456,0.005476,2.65251,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.556719224515
858,151,0.097756,0.005259,2.558219,DSB,2,2,1,DIRECT,1.0,0.0,13,0.47922140032
859,151,0.097663,0.005254,1.350186,DSB,2,2,1,DIRECT,1.0,0.0,13,0.825626188691
860,151,0.097595,0.005382,2.528468,DSB,2,0,0,DIRECT,1.0,0.0,13,0.479034558062
861,151,-0.124633,-0.225256,-0.318013,DSB+,3,0,0,DIRECT,1.0,0.0,16,0.411827805548
862,151,0.098061,0.006526,-0.702613,DSB,2,0,0,DIRECT,1.0,0.0,16,0.797132503429
863,151,-0.125044,-0.223624,-0.319155,DSB,2,0,0,DIRECT,1.0,0.0,16,0.41182777876
864,152,-0.0428529,0.0580172,3.92829,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.193659870276
865,152,-0.043773,0.057497,2.603937,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.553944134436
866,152,-0.043714,0.057957,3.676437,DSB,2,0,0,DIRECT,1.0,0.0,13,0.197552868677
867,152,-0.043846,0.057394,2.254929,DSB,2,0,0,DIRECT,1.0,0.0,13,0.474935698344
868,152,-0.010168,0.05423,-2.332944,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.405301500353
869,152,-0.043816,0.056651,-2.780134,DSB,2,1,1,DIRECT,1.0,0.0,18,0.606654321814
870,152,-0.043411,0.055036,-4.531575,DSB,2,1,1,DIRECT,1.0,0.0,18,0.876492374089
871,152,-0.017784,-0.00027,-3.792137,DSB,2,0,0,DIRECT,1.0,0.0,18,0.71045674559
872,152,-0.040958,0.057576,-1.923004,DSB,2,0,0,DIRECT,1.0,0.0,22,0.003932071117
873,153,-0.0229422,0.0685373,2.60519,DSB++,6,1,1,DIRECT,1.0,0.0,13,0.553958715715
874,153,-0.021385,0.068284,2.064609,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.47479891499
875,153,-0.207284,-0.005809,-0.644869,DSB++,5,0,0,DIRECT,1.0,0.0,16,0.762283080987
876,153,-0.022053,0.068412,-4.096833,DSB+,4,0,0,DIRECT,1.0,0.0,18,0.884763948288
877,153,-0.022745,0.068441,-1.802003,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.003185757068
878,154,-1.33357,-1.37647,3.77645,DSB,2,0,0,DIRECT,1.0,0.0,4,0.235388757923
879,154,0.01393,-0.016254,2.195718,DSB+,3,1,1,DIRECT,1.0,0.0,13,0.473656614263
880,154,0.014393,-0.015609,2.213468,DSB,2,1,1,DIRECT,1.0,0.0,13,0.473654318434
881,154,0.013529,-0.016713,2.204879,DSB,2,1,1,DIRECT,1.0,0.0,13,0.473654724667
882,154,0.013762,-0.016159,3.368554,DSB,2,0,0,DIRECT,1.0,0.0,13,0.260224948082
883,154,0.102386,0.011226,3.958919,DSB,2,0,0,DIRECT,1.0,0.0,17,0.036194291238
884,154,0.26441,0.293913,2.78337,DSB,2,0,0,DIRECT,1.0,0.0,17,0.183644981573
885,154,0.014699,-0.014586,-4.563805,DSB+,3,1,1,DIRECT,1.0,0.0,18,0.876379484948
886,154,0.014398,-0.015124,-2.33215,DSB,2,0,0,DIRECT,1.0,0.0,18,0.403905674168
887,155,-0.010807,0.050836,2.224854,DSB+,3,0,0,MIXED,1.0,0.0,13,0.474130478135
888,155,0.066943,0.122125,1.54945,DSB,2,0,0,DIRECT,1.0,0.0,13,0.826499619003
889,155,-0.00908,0.041879,-3.381341,DSB,2,1,1,DIRECT,1.0,0.0,18,0.699663278458
890,155,-0.009721,0.052307,-2.889799,DSB,2,1,1,DIRECT,1.0,0.0,18,0.607439761305
891,155,-0.009707,0.056808,-2.201328,DSB,2,0,0,DIRECT,1.0,0.0,18,0.425287132898
892,155,-0.009293,0.051919,-3.017597,DSB,2,0,0,DIRECT,1.0,0.0,18,0.622982335004
893,155,-0.023169,0.051131,-3.508635,DSB,2,0,0,DIRECT,1.0,0.0,18,0.700402079515
894,156,0.00157104,6.969e-05,4.55248,DSB,2,0,0,DIRECT,1.0,0.0,7,0.845824187625
895,156,-0.021479,0.003227,2.237308,DSB+,3,0,0,DIRECT,1.0,0.0,13,0.474086340376
896,156,0.001695,-6.8e-05,1.1781,DSB,2,0,0,DIRECT,1.0,0.0,13,0.903590792313
897,156,0.002614,-0.000494,-3.309884,DSB,2,1,1,DIRECT,1.0,0.0,18,0.699846561157
898,156,-0.010909,0.001117,-3.234017,DSB,2,0,0,DIRECT,1.0,0.0,18,0.62197276321
899,156,0.002009,-6.8e-05,-1.853607,DSB,2,1,1,DIRECT,1.0,0.0,22,0.005270043539
900,157,-0.0491119,0.0337474,2.35663,DSB,2,1,1,DIRECT,1.0,0.0,13,0.482111681888
901,157,-0.050173,0.034644,3.679314,DSB,2,0,0,DIRECT,1.0,0.0,13,0.197530704395
902,157,-0.032254,0.042897,1.307224,DSB,2,0,0,DIRECT,1.0,0.0,13,0.828062271725
903,157,-0.048355,0.033944,-3.360118,DSB,2,0,0,DIRECT,1.0,0.0,18,0.699708647534
904,157,-0.048707,0.033783,-1.909022,DSB+,3,1,1,DIRECT,1.0,0.0,22,0.003907755194
905,157,-0.051344,0.03882,-1.804726,DSB+,3,0,0,DIRECT,1.0,0.0,22,0.003155678663
